Name,Model,Company,Year,Fuel Type,KM Driven,Transmission Type,Price,Location
Renault TRIBER RXZ,TRIBER RXZ,Renault,2019,Petrol,"57,625",Manual,₹6.10 Lakh,Bangalore
Maruti S PRESSO VXI AMT,S PRESSO VXI AMT,Maruti,2021,Petrol,"9,677",Automatic,₹4.64 Lakh,Bangalore
Hyundai GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,Hyundai,2021,Petrol,"37,258",Manual,₹6.72 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2020,Petrol,"10,218",Automatic,₹7.04 Lakh,Bangalore
Maruti Swift VDI,Swift VDI,Maruti,2013,Diesel,"97,837",Manual,₹4.33 Lakh,Bangalore
Volkswagen TAIGUN TOPLINE 1.0 TSI MT,TAIGUN TOPLINE 1.0 TSI MT,Volkswagen,2022,Petrol,"15,979",Manual,₹15.52 Lakh,Bangalore
Maruti Baleno ALPHA CVT PETROL 1.2,Baleno ALPHA CVT PETROL 1.2,Maruti,2019,Petrol,"34,783",Automatic,₹7.74 Lakh,Bangalore
Tata Tiago XZA PLUS PETROL,Tiago XZA PLUS PETROL,Tata,2020,Petrol,"38,930",Automatic,₹6.78 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2016,Petrol,"40,339",Manual,₹3.89 Lakh,Bangalore
Honda City 1.5L I-VTE V CVT,City 1.5L I-VTE V CVT,Honda,2022,Petrol,"17,703",Automatic,₹12.67 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT,Kwid CLIMBER 1.0 AMT,Renault,2017,Petrol,"27,849",Automatic,₹3.88 Lakh,Bangalore
Maruti Swift ZXI,Swift ZXI,Maruti,2014,Petrol,"41,074",Manual,₹5.16 Lakh,Bangalore
Maruti Swift VXI AMT,Swift VXI AMT,Maruti,2018,Petrol,"29,219",Automatic,₹6.45 Lakh,Bangalore
Maruti Celerio ZXI AMT (O),Celerio ZXI AMT (O),Maruti,2018,Petrol,"43,407",Automatic,₹4.70 Lakh,Bangalore
Maruti Alto K10 VXI AMT,Alto K10 VXI AMT,Maruti,2015,Petrol,"32,214",Automatic,₹3.45 Lakh,Bangalore
Maruti S PRESSO VXI+,S PRESSO VXI+,Maruti,2021,Petrol,"31,209",Manual,₹4.82 Lakh,Bangalore
Maruti Dzire ZXI PLUS AMT,Dzire ZXI PLUS AMT,Maruti,2017,Petrol,"67,275",Automatic,₹6.65 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2017,Petrol,"42,546",Automatic,₹9.81 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT,Kwid RXT 1.0 AMT,Renault,2019,Petrol,"11,581",Automatic,₹4.49 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"39,866",Manual,₹6.74 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2011,Petrol,"47,500",Manual,₹3.03 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC SX,Amaze 1.2L I-VTEC SX,Honda,2016,Petrol,"73,832",Manual,₹4.53 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2017,Petrol,"54,225",Manual,₹6.70 Lakh,Bangalore
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"45,828",Automatic,₹5.97 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2019,Petrol,"51,615",Manual,₹5.24 Lakh,Bangalore
Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Grand i10 ASTA AT 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"45,424",Automatic,₹4.48 Lakh,Bangalore
Maruti Swift ZXI PLUS,Swift ZXI PLUS,Maruti,2018,Petrol,"64,747",Manual,₹7.18 Lakh,Bangalore
KIA SELTOS HTX IVT 1.5 PETROL,SELTOS HTX IVT 1.5 PETROL,KIA,2022,Petrol,"39,295",Automatic,₹15.01 Lakh,Bangalore
Tata TIGOR XZA PETROL,TIGOR XZA PETROL,Tata,2017,Petrol,"94,257",Automatic,₹4.65 Lakh,Bangalore
Tata Tiago XZA PLUS PETROL,Tiago XZA PLUS PETROL,Tata,2022,Petrol,"6,541",Automatic,₹6.98 Lakh,Bangalore
Hyundai VENUE SX 1.2 PETROL,VENUE SX 1.2 PETROL,Hyundai,2023,Petrol,"9,717",Manual,₹11.30 Lakh,Bangalore
Hyundai NEW SANTRO ASTA AMT,NEW SANTRO ASTA AMT,Hyundai,2020,Petrol,"18,062",Automatic,₹6.73 Lakh,Bangalore
Datsun Redi Go T (O),Redi Go T (O),Datsun,2020,Petrol,"39,739",Manual,₹3.36 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 CRDI SX,Verna FLUIDIC 1.6 CRDI SX,Hyundai,2014,Diesel,"89,332",Manual,₹5.61 Lakh,Bangalore
Hyundai NEW SANTRO SPORTZ MT,NEW SANTRO SPORTZ MT,Hyundai,2019,Petrol,"21,868",Manual,₹5.57 Lakh,Bangalore
Tata PUNCH CREATIVE  MT,PUNCH CREATIVE  MT,Tata,2022,Petrol,"20,447",Manual,₹8.13 Lakh,Bangalore
Maruti Ciaz ZXI,Ciaz ZXI,Maruti,2014,Petrol,"70,337",Manual,₹5.58 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2020,Petrol,"19,574",Manual,₹4.71 Lakh,Bangalore
Hyundai GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,Hyundai,2019,Petrol,"87,055",Manual,₹6.23 Lakh,Bangalore
Renault TRIBER RXZ,TRIBER RXZ,Renault,2023,Petrol,"20,080",Manual,₹8.03 Lakh,Bangalore
Nissan Micra XV CVT,Micra XV CVT,Nissan,2013,Petrol,"63,505",Automatic,₹3.58 Lakh,Bangalore
Hyundai VENUE SX 1.0 TURBO,VENUE SX 1.0 TURBO,Hyundai,2021,Petrol,"52,456",Manual,₹9.34 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2019,Petrol,"24,491",Manual,₹4.09 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2022,Petrol,"19,430",Automatic,₹5.89 Lakh,Bangalore
Maruti XL6 ALPHA AT,XL6 ALPHA AT,Maruti,2021,Petrol,"38,819",Automatic,₹11.29 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2 (O),Elite i20 ASTA 1.2 (O),Hyundai,2019,Petrol,"25,298",Manual,₹7.11 Lakh,Bangalore
Datsun Redi Go T(O) 1.0L LIMITED EDITION,Redi Go T(O) 1.0L LIMITED EDITION,Datsun,2018,Petrol,"38,846",Manual,₹2.98 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 (O),Kwid CLIMBER 1.0 (O),Renault,2021,Petrol,"41,705",Manual,₹4.84 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"31,709",Manual,₹5.43 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2017,Petrol,"31,727",Manual,₹6.31 Lakh,Bangalore
Maruti Baleno DELTA PETROL 1.2,Baleno DELTA PETROL 1.2,Maruti,2018,Petrol,"45,037",Manual,₹5.32 Lakh,Bangalore
Hyundai Xcent S 1.2,Xcent S 1.2,Hyundai,2015,Petrol,"54,387",Manual,₹4.29 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2014,Petrol,"69,425",Manual,₹4.65 Lakh,Bangalore
Tata NEXON XZA PLUS (O) PETROL DARK EDITION,NEXON XZA PLUS (O) PETROL DARK EDITION,Tata,2021,Petrol,"28,606",Automatic,₹11.69 Lakh,Bangalore
Datsun Redi Go A,Redi Go A,Datsun,2019,Petrol,"25,135",Manual,₹2.54 Lakh,Bangalore
Tata NEXON XZ PLUS PETROL,NEXON XZ PLUS PETROL,Tata,2022,Petrol,"15,785",Manual,₹9.96 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2017,Petrol,"48,247",Manual,₹7.14 Lakh,Bangalore
Hyundai Elite i20 SPORTZ PLUS 1.2,Elite i20 SPORTZ PLUS 1.2,Hyundai,2019,Petrol,"51,792",Manual,₹6.69 Lakh,Bangalore
Honda City 1.5L I-VTEC VX CVT,City 1.5L I-VTEC VX CVT,Honda,2017,Petrol,"93,542",Automatic,₹7.84 Lakh,Bangalore
Maruti XL6 ZETA MT,XL6 ZETA MT,Maruti,2021,Petrol,"24,293",Manual,₹9.70 Lakh,Bangalore
Maruti Dzire VXI,Dzire VXI,Maruti,2018,Petrol,"38,827",Manual,₹6.27 Lakh,Bangalore
Honda Brio S MT,Brio S MT,Honda,2015,Petrol,"30,891",Manual,₹3.70 Lakh,Bangalore
Honda Amaze 1.5L I-DTEC S CVT,Amaze 1.5L I-DTEC S CVT,Honda,2018,Diesel,"79,803",Automatic,₹6.76 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V,Jazz 1.2L I-VTEC V,Honda,2019,Petrol,"45,905",Manual,₹6.38 Lakh,Bangalore
Tata NEXON XM SUNROOF DIESEL,NEXON XM SUNROOF DIESEL,Tata,2022,Diesel,"23,036",Manual,₹10.43 Lakh,Bangalore
Maruti Baleno DELTA CVT PETROL 1.2,Baleno DELTA CVT PETROL 1.2,Maruti,2018,Petrol,"36,967",Automatic,₹6.90 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2014,Petrol,"35,720",Manual,₹3.67 Lakh,Bangalore
MG HECTOR SHARP 1.5 DCT PETROL,HECTOR SHARP 1.5 DCT PETROL,MG,2020,Petrol,"30,801",Automatic,₹14.90 Lakh,Bangalore
Maruti Celerio VXI AMT (O),Celerio VXI AMT (O),Maruti,2019,Petrol,"66,087",Automatic,₹4.97 Lakh,Bangalore
Hyundai GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,Hyundai,2020,Petrol,"49,849",Manual,₹6.55 Lakh,Bangalore
Maruti Baleno DELTA CVT PETROL 1.2,Baleno DELTA CVT PETROL 1.2,Maruti,2017,Petrol,"79,589",Automatic,₹6.51 Lakh,Bangalore
Honda BR-V 1.5L I-VTEC V CVT,BR-V 1.5L I-VTEC V CVT,Honda,2018,Petrol,"81,415",Automatic,₹8.85 Lakh,Bangalore
KIA SELTOS X LINE 1.4 PETROL DCT,SELTOS X LINE 1.4 PETROL DCT,KIA,2021,Petrol,"13,509",Automatic,₹16.14 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2013,Petrol,"71,720",Manual,₹4.83 Lakh,Bangalore
KIA SELTOS GTX PLUS DCT 1.4 PETROL,SELTOS GTX PLUS DCT 1.4 PETROL,KIA,2019,Petrol,"36,872",Automatic,₹14.64 Lakh,Bangalore
Mahindra KUV 100 NXT K8 P 6 STR,KUV 100 NXT K8 P 6 STR,Mahindra,2018,Petrol,"35,107",Manual,₹4.81 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.4 CRDI,Elite i20 ASTA 1.4 CRDI,Hyundai,2017,Diesel,"70,639",Manual,₹7.00 Lakh,Bangalore
KIA CARENS LUXURY PLUS 1.4 PETROL 7 STR,CARENS LUXURY PLUS 1.4 PETROL 7 STR,KIA,2022,Petrol,"40,953",Manual,₹15.86 Lakh,Bangalore
Maruti Baleno ALPHA 1.2 AGS,Baleno ALPHA 1.2 AGS,Maruti,2023,Petrol,"5,154",Automatic,₹10.06 Lakh,Bangalore
KIA SELTOS HTK PLUS 1.5 DIESEL,SELTOS HTK PLUS 1.5 DIESEL,KIA,2019,Diesel,"40,508",Manual,₹12.00 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2016,Petrol,"54,853",Manual,₹6.70 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2014,Petrol,"29,477",Manual,₹3.06 Lakh,Bangalore
Maruti Ciaz ZXI+,Ciaz ZXI+,Maruti,2016,Petrol,"34,800",Manual,₹7.19 Lakh,Bangalore
Renault Duster 110 PS RXL 4X2 AMT,Duster 110 PS RXL 4X2 AMT,Renault,2016,Diesel,"41,022",Automatic,₹8.52 Lakh,Bangalore
KIA SELTOS GTX PLUS DCT 1.4 PETROL,SELTOS GTX PLUS DCT 1.4 PETROL,KIA,2019,Petrol,"29,077",Automatic,₹16.35 Lakh,Bangalore
Volkswagen Polo COMFORTLINE 1.0L MPI,Polo COMFORTLINE 1.0L MPI,Volkswagen,2019,Petrol,"45,905",Manual,₹6.88 Lakh,Bangalore
Hyundai Elite i20 SPORTZ 1.2,Elite i20 SPORTZ 1.2,Hyundai,2016,Petrol,"58,161",Manual,₹5.52 Lakh,Bangalore
Hyundai Creta SX 1.6 DIESEL,Creta SX 1.6 DIESEL,Hyundai,2019,Diesel,"75,395",Manual,₹12.89 Lakh,Bangalore
Renault Kwid RXT 1.0,Kwid RXT 1.0,Renault,2016,Petrol,"30,778",Manual,₹3.47 Lakh,Bangalore
Maruti Alto LXI O,Alto LXI O,Maruti,2020,Petrol,"2,598",Manual,₹4.05 Lakh,Bangalore
Ford Ecosport TREND 1.5L PETROL,Ecosport TREND 1.5L PETROL,Ford,2016,Petrol,"18,009",Manual,₹7.17 Lakh,Bangalore
Tata Safari XZ PLUS 6S ADVENTURE,Safari XZ PLUS 6S ADVENTURE,Tata,2022,Diesel,"39,627",Manual,₹20.12 Lakh,Bangalore
Hyundai NEW SANTRO SPORTZ MT,NEW SANTRO SPORTZ MT,Hyundai,2019,Petrol,"43,255",Manual,₹4.82 Lakh,Bangalore
Tata Zest XTA F-TRONIC DIESEL,Zest XTA F-TRONIC DIESEL,Tata,2015,Diesel,"79,684",Automatic,₹4.80 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"40,780",Manual,₹5.64 Lakh,Bangalore
Nissan Micra XV CVT,Micra XV CVT,Nissan,2016,Petrol,"68,447",Automatic,₹5.31 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX + AT,Verna 1.6 VTVT SX + AT,Hyundai,2019,Petrol,"37,380",Automatic,₹9.29 Lakh,Bangalore
Maruti S PRESSO VXI AMT,S PRESSO VXI AMT,Maruti,2020,Petrol,"18,350",Automatic,₹4.59 Lakh,Bangalore
Skoda Rapid AMBITION 1.6 MPI MT,Rapid AMBITION 1.6 MPI MT,Skoda,2012,Petrol,"80,616",Manual,₹3.46 Lakh,Bangalore
Hyundai Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"13,259",Manual,₹5.41 Lakh,Bangalore
Maruti Celerio VXI,Celerio VXI,Maruti,2014,Petrol,"27,566",Manual,₹3.74 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2014,Petrol,"10,558",Automatic,₹4.09 Lakh,Bangalore
Tata Safari XZA PLUS,Safari XZA PLUS,Tata,2021,Diesel,"13,787",Automatic,₹21.66 Lakh,Bangalore
Renault Duster RXL PETROL,Duster RXL PETROL,Renault,2017,Petrol,"67,614",Manual,₹6.93 Lakh,Bangalore
Tata Tiago XZ PETROL,Tiago XZ PETROL,Tata,2016,Petrol,"48,738",Manual,₹4.41 Lakh,Bangalore
Hyundai VENUE SX PLUS 1.0 TURBO DCT,VENUE SX PLUS 1.0 TURBO DCT,Hyundai,2019,Petrol,"21,881",Automatic,₹10.23 Lakh,Bangalore
KIA SELTOS HTX PLUS 1.5 DIESEL,SELTOS HTX PLUS 1.5 DIESEL,KIA,2021,Diesel,"39,132",Manual,₹15.59 Lakh,Bangalore
Hyundai VENUE S 1.2,VENUE S 1.2,Hyundai,2020,Petrol,"17,800",Manual,₹7.32 Lakh,Bangalore
Volkswagen Polo HIGHLINE1.2L,Polo HIGHLINE1.2L,Volkswagen,2013,Petrol,"85,861",Manual,₹4.16 Lakh,Bangalore
Hyundai NEW SANTRO SPORTZ MT,NEW SANTRO SPORTZ MT,Hyundai,2021,Petrol,"23,972",Manual,₹5.66 Lakh,Bangalore
Hyundai GRAND I10 NIOS MAGNA 1.2 KAPPA VTVT,GRAND I10 NIOS MAGNA 1.2 KAPPA VTVT,Hyundai,2020,Petrol,"21,438",Manual,₹6.10 Lakh,Bangalore
Toyota Etios Liva GD,Etios Liva GD,Toyota,2012,Diesel,"1,15,572",Manual,₹3.98 Lakh,Bangalore
KIA SONET X LINE 1.0 DCT,SONET X LINE 1.0 DCT,KIA,2023,Petrol,"5,703",Automatic,₹15.18 Lakh,Bangalore
Renault Kwid RXL 1.0 AMT,Kwid RXL 1.0 AMT,Renault,2021,Petrol,"10,015",Automatic,₹4.62 Lakh,Bangalore
Tata Tiago XZA PLUS PETROL,Tiago XZA PLUS PETROL,Tata,2019,Petrol,"16,943",Automatic,₹6.37 Lakh,Bangalore
Mahindra XUV700 AX 3 P AT 5 STR,XUV700 AX 3 P AT 5 STR,Mahindra,2023,Petrol,"16,638",Automatic,₹19.27 Lakh,Bangalore
Tata ALTROZ XZ PETROL,ALTROZ XZ PETROL,Tata,2020,Petrol,"11,336",Manual,₹7.77 Lakh,Bangalore
KIA SELTOS GTX (O) 1.4,SELTOS GTX (O) 1.4,KIA,2022,Petrol,"8,827",Manual,₹17.59 Lakh,Bangalore
Honda City 1.5L I-VTEC SV,City 1.5L I-VTEC SV,Honda,2015,Petrol,"89,537",Manual,₹5.52 Lakh,Bangalore
Mahindra XUV300 W6 1.2 PETROL,XUV300 W6 1.2 PETROL,Mahindra,2023,Petrol,"10,190",Manual,₹10.35 Lakh,Bangalore
KIA SELTOS GTX (O) 1.4 PETROL,SELTOS GTX (O) 1.4 PETROL,KIA,2021,Petrol,"37,815",Manual,₹14.31 Lakh,Bangalore
Tata PUNCH ACCOMPLISHED MT,PUNCH ACCOMPLISHED MT,Tata,2021,Petrol,"4,700",Manual,₹7.58 Lakh,Bangalore
Tata TIGOR XZ PLUS PETROL,TIGOR XZ PLUS PETROL,Tata,2021,Petrol,"53,454",Manual,₹6.73 Lakh,Bangalore
Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Ciaz DELTA 1.5 SHVS MT PETROL,Maruti,2018,Petrol,"30,948",Manual,₹7.62 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2012,Petrol,"97,699",Manual,₹4.13 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2012,Petrol,"35,084",Manual,₹2.57 Lakh,Bangalore
Maruti Baleno DELTA CVT PETROL 1.2,Baleno DELTA CVT PETROL 1.2,Maruti,2017,Petrol,"74,601",Automatic,₹6.56 Lakh,Bangalore
Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Grand i10 ASTA AT 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"12,047",Automatic,₹4.86 Lakh,Bangalore
Maruti Ertiga ZDI + SHVS,Ertiga ZDI + SHVS,Maruti,2018,Diesel,"69,668",Manual,₹10.05 Lakh,Bangalore
Maruti Vitara Brezza ZXI PLUS AT SHVS,Vitara Brezza ZXI PLUS AT SHVS,Maruti,2020,Petrol,"50,421",Automatic,₹9.72 Lakh,Bangalore
Maruti XL6 ZETA MT,XL6 ZETA MT,Maruti,2022,Petrol,"59,304",Manual,₹10.69 Lakh,Bangalore
Hyundai VENUE SX 1.0 (O) TURBO,VENUE SX 1.0 (O) TURBO,Hyundai,2019,Petrol,"34,996",Manual,₹9.57 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2017,Petrol,"57,040",Manual,₹6.84 Lakh,Bangalore
Maruti Celerio VXI AMT (O),Celerio VXI AMT (O),Maruti,2016,Petrol,"62,447",Automatic,₹4.54 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT,Kwid RXT 1.0 AMT,Renault,2023,Petrol,"1,343",Automatic,₹6.34 Lakh,Bangalore
KIA SELTOS X LINE 1.5 DIESEL AT,SELTOS X LINE 1.5 DIESEL AT,KIA,2022,Diesel,"43,707",Automatic,₹17.87 Lakh,Bangalore
Hyundai Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"34,496",Manual,₹5.28 Lakh,Bangalore
KIA SELTOS HTK PLUS 1.5,SELTOS HTK PLUS 1.5,KIA,2019,Petrol,"47,181",Manual,₹9.71 Lakh,Bangalore
Tata Tiago XZA PETROL,Tiago XZA PETROL,Tata,2019,Petrol,"35,928",Automatic,₹5.20 Lakh,Bangalore
Datsun Redi Go A,Redi Go A,Datsun,2019,Petrol,"66,264",Manual,₹2.65 Lakh,Bangalore
Renault TRIBER RXL MT,TRIBER RXL MT,Renault,2020,Petrol,"42,247",Manual,₹6.05 Lakh,Bangalore
Hyundai Xcent S 1.2,Xcent S 1.2,Hyundai,2014,Petrol,"67,606",Manual,₹4.12 Lakh,Bangalore
Hyundai NEW I20 ASTA (O) 1.2 MT,NEW I20 ASTA (O) 1.2 MT,Hyundai,2021,Petrol,"30,376",Manual,₹8.12 Lakh,Bangalore
Mahindra XUV500 W11,XUV500 W11,Mahindra,2018,Diesel,"63,416",Manual,₹14.01 Lakh,Bangalore
Hyundai Creta SX (O) 1.4 TURBO DCT DUAL TONE,Creta SX (O) 1.4 TURBO DCT DUAL TONE,Hyundai,2021,Petrol,"21,027",Automatic,₹17.25 Lakh,Bangalore
Maruti Celerio VXI,Celerio VXI,Maruti,2016,Petrol,"77,319",Manual,₹4.14 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.4 CRDI (O),Elite i20 ASTA 1.4 CRDI (O),Hyundai,2016,Diesel,"86,715",Manual,₹7.19 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2020,Petrol,"27,754",Automatic,₹7.04 Lakh,Bangalore
Hyundai Xcent S 1.2,Xcent S 1.2,Hyundai,2015,Petrol,"69,271",Manual,₹4.19 Lakh,Bangalore
Skoda Rapid AMBITION 1.6 MPI AT,Rapid AMBITION 1.6 MPI AT,Skoda,2018,Petrol,"18,349",Automatic,₹8.46 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC VX CVT,Jazz 1.2L I-VTEC VX CVT,Honda,2021,Petrol,"42,493",Automatic,₹8.93 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2017,Petrol,"46,878",Automatic,₹3.78 Lakh,Bangalore
Ford FREESTYLE TITANIUM PLUS 1.2 PETROL,FREESTYLE TITANIUM PLUS 1.2 PETROL,Ford,2018,Petrol,"66,103",Manual,₹5.38 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2015,Petrol,"33,709",Automatic,₹4.16 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2018,Petrol,"40,683",Automatic,₹4.97 Lakh,Bangalore
Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Grand i10 MAGNA 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"40,479",Manual,₹4.25 Lakh,Bangalore
Maruti Baleno DELTA PETROL 1.2,Baleno DELTA PETROL 1.2,Maruti,2021,Petrol,"19,053",Manual,₹7.07 Lakh,Bangalore
Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Grand i10 ASTA AT 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"80,575",Automatic,₹4.58 Lakh,Bangalore
Maruti Baleno DELTA PETROL 1.2,Baleno DELTA PETROL 1.2,Maruti,2019,Petrol,"24,160",Manual,₹6.99 Lakh,Bangalore
Tata NEXON XZ PLUS (O) PETROL,NEXON XZ PLUS (O) PETROL,Tata,2021,Petrol,"19,430",Manual,₹10.33 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"50,784",Manual,₹5.21 Lakh,Bangalore
Maruti Ciaz ZETA 1.4  AT PETROL,Ciaz ZETA 1.4  AT PETROL,Maruti,2018,Petrol,"50,334",Automatic,₹7.65 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2013,Petrol,"55,303",Manual,₹3.49 Lakh,Bangalore
Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Ciaz DELTA 1.5 SHVS MT PETROL,Maruti,2018,Petrol,"42,483",Manual,₹7.50 Lakh,Bangalore
Maruti Baleno ALPHA DIESEL 1.3,Baleno ALPHA DIESEL 1.3,Maruti,2018,Diesel,"82,882",Manual,₹7.22 Lakh,Bangalore
Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL,Ciaz ALPHA  AT 1.5 SHVS PETROL,Maruti,2019,Petrol,"41,774",Automatic,₹9.34 Lakh,Bangalore
Renault Duster 110 PS RXL 4X2 AMT,Duster 110 PS RXL 4X2 AMT,Renault,2017,Diesel,"60,774",Automatic,₹8.54 Lakh,Bangalore
Hyundai Elite i20 ASTA (O) CVT,Elite i20 ASTA (O) CVT,Hyundai,2019,Petrol,"23,570",Automatic,₹7.92 Lakh,Bangalore
Maruti New Wagon-R VXI 1.0 AMT,New Wagon-R VXI 1.0 AMT,Maruti,2023,Petrol,"8,230",Automatic,₹7.52 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC VX,Amaze 1.2L I-VTEC VX,Honda,2019,Petrol,"25,138",Manual,₹7.80 Lakh,Bangalore
Maruti Swift ZXI,Swift ZXI,Maruti,2016,Petrol,"74,061",Manual,₹5.70 Lakh,Bangalore
Tata NEXON XZA PLUS KAZIRANGA PETROL,NEXON XZA PLUS KAZIRANGA PETROL,Tata,2022,Petrol,"28,971",Automatic,₹12.19 Lakh,Bangalore
Tata PUNCH CREATIVE 1.2 AMT KAZIRANGA EDITION ,PUNCH CREATIVE 1.2 AMT KAZIRANGA EDITION ,Tata,2022,Petrol,"15,486",Automatic,₹9.14 Lakh,Bangalore
Hyundai GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,Hyundai,2021,Petrol,"30,588",Automatic,₹7.45 Lakh,Bangalore
Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Grand i10 MAGNA 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"69,760",Manual,₹4.53 Lakh,Bangalore
KIA SELTOS GTX PLUS DCT 1.4 PETROL,SELTOS GTX PLUS DCT 1.4 PETROL,KIA,2019,Petrol,"60,467",Automatic,₹13.95 Lakh,Bangalore
KIA SELTOS GTX PLUS 1.4 PETROL,SELTOS GTX PLUS 1.4 PETROL,KIA,2020,Petrol,"44,842",Manual,₹11.85 Lakh,Bangalore
